"DistCoast","Phase","Area","Count","Depth","Year","Month","Day","YearMonth","XPos","YPos","TransectID","Density"
12.287,"A",0.956,0,20.66,2001,3,16,"2001/3",678.0346713,6039.715996,"20010316.t12",0
12.732,"A",0.956,0,20.85,2001,3,16,"2001/3",678.0523387,6039.216096,"20010316.t12",0
13.191,"A",0.956,0,21.44,2001,3,16,"2001/3",678.0388253,6038.716211,"20010316.t12",0
13.651,"A",0.956,0,22.3,2001,3,16,"2001/3",678.0292226,6038.216228,"20010316.t12",0
14.11,"A",0.956,0,22.57,2001,3,16,"2001/3",678.0321837,6037.716022,"20010316.t12",0
14.553,"A",0.956,0,22.63,2001,3,16,"2001/3",678.0788078,6037.21673,"20010316.t12",0
15.035,"A",0.956,0,22.74,2001,3,16,"2001/3",678.0347378,6036.716379,"20010316.t12",0
15.497,"A",0.956,0,22.83,2001,3,16,"2001/3",678.0484998,6036.216107,"20010316.t12",0
15.956,"A",0.956,0,22.79,2001,3,16,"2001/3",678.0756463,6035.716662,"20010316.t12",0
16.491,"A",0.956,0,22.71,2001,3,16,"2001/3",677.9559628,6035.190626,"20010316.t12",0
16.034,"A",0.08998828,0,22.29,2001,3,16,"2001/3",679.8528973,6034.994708,"20010316.t13",0
15.701,"A",0.956,0,22.43,2001,3,16,"2001/3",680.0696866,6035.271167,"20010316.t13",0
15.245,"A",0.956,0,22.23,2001,3,16,"2001/3",680.0260087,6035.770516,"20010316.t13",0
14.77,"A",0.956,0,22.06,2001,3,16,"2001/3",680.0444503,6036.270702,"20010316.t13",0
14.301,"A",0.956,0,22.2,2001,3,16,"2001/3",680.0490801,6036.770946,"20010316.t13",0
13.861,"A",0.956,0,22.11,2001,3,16,"2001/3",679.9851982,6037.269852,"20010316.t13",0
13.376,"A",0.956,0,21.74,2001,3,16,"2001/3",680.0414861,6037.770176,"20010316.t13",0
12.925,"A",0.956,0,21.7,2001,3,16,"2001/3",680.0139762,6038.270025,"20010316.t13",0
12.452,"A",0.956,0,20.72,2001,3,16,"2001/3",680.0032103,6038.769972,"20010316.t13",0
11.971,"A",0.956,0,20.64,2001,3,16,"2001/3",680.0093634,6039.270031,"20010316.t13",0
11.485,"A",0.956,0,18.73,2001,3,16,"2001/3",680.0404686,6039.76966,"20010316.t13",0
11.016,"A",0.956,0,18.41,2001,3,16,"2001/3",680.0197554,6040.269717,"20010316.t13",0
10.544,"A",0.956,0,18.24,2001,3,16,"2001/3",680.0171474,6040.769843,"20010316.t13",0
10.059,"A",0.956,0,16.6,2001,3,16,"2001/3",680.0616412,6041.269201,"20010316.t13",0
9.606,"A",0.956,0,14.45,2001,3,16,"2001/3",680.018214,6041.769897,"20010316.t13",0
9.116,"A",0.956,0,13.59,2001,3,16,"2001/3",680.0895203,6042.268633,"20010316.t13",0
8.668,"A",0.956,0,12.21,2001,3,16,"2001/3",680.0551419,6042.769066,"20010316.t13",0
8.212,"A",0.956,0,10.42,2001,3,16,"2001/3",680.0553569,6043.269256,"20010316.t13",0
7.734,"A",0.956,6,8.67,2001,3,16,"2001/3",680.115996,6043.768555,"20010316.t13",6.27615062761506
7.307,"A",0.956,0,8.29,2001,3,16,"2001/3",680.0634426,6044.268443,"20010316.t13",0
6.853,"A",0.956,8,7.59,2001,3,16,"2001/3",680.0863646,6044.768675,"20010316.t13",8.36820083682008
6.42,"A",0.956,0,7.8,2001,3,16,"2001/3",680.0733199,6045.268613,"20010316.t13",0
6.019,"A",0.956,0,7.83,2001,3,16,"2001/3",680.0246537,6045.767886,"20010316.t13",0
5.568,"A",0.956,19,8.07,2001,3,16,"2001/3",680.0861869,6046.268533,"20010316.t13",19.8744769874477
5.186,"A",0.956,0,7.02,2001,3,16,"2001/3",680.0172585,6046.767566,"20010316.t13",0
4.746,"A",0.956,8,8.62,2001,3,16,"2001/3",680.0670477,6047.268416,"20010316.t13",8.36820083682008
4.362,"A",0.956,0,7.63,2001,3,16,"2001/3",680.0292727,6047.767928,"20010316.t13",0
4.011,"A",0.956,12,6.28,2001,3,16,"2001/3",679.9749003,6048.266307,"20010316.t13",12.5523012552301
3.623,"A",0.956,0,6.62,2001,3,16,"2001/3",680.0067968,6048.767226,"20010316.t13",0
3.298,"A",0.956,0,6.15,2001,3,16,"2001/3",679.9922534,6049.267249,"20010316.t13",0
3.055,"A",0.956,15,5.46,2001,3,16,"2001/3",679.9374968,6049.765566,"20010316.t13",15.6903765690377
2.802,"A",0.956,8,4.55,2001,3,16,"2001/3",679.9661068,6050.266561,"20010316.t13",8.36820083682008
2.684,"A",0.956,0,3.85,2001,3,16,"2001/3",679.9310805,6050.765685,"20010316.t13",0
2.665,"A",0.956,0,4.44,2001,3,16,"2001/3",679.8882714,6051.264615,"20010316.t13",0
2.662,"A",0.956,0,3.37,2001,3,16,"2001/3",679.9232836,6051.765608,"20010316.t13",0
2.842,"A",0.956,0,2.57,2001,3,16,"2001/3",679.8623467,6052.264193,"20010316.t13",0
3.023,"A",0.956,0,2.63,2001,3,16,"2001/3",679.8824272,6052.764694,"20010316.t13",0
3.29,"A",0.956,0,5.48,2001,3,16,"2001/3",679.8800584,6053.264834,"20010316.t13",0
3.636,"A",0.956,0,5.07,2001,3,16,"2001/3",679.8371016,6053.763896,"20010316.t13",0
3.98,"A",0.956,0,6.69,2001,3,16,"2001/3",679.8461549,6054.264493,"20010316.t13",0
3.845,"A",0.956,0,5.28,2001,3,16,"2001/3",679.8772729,6054.763945,"20010316.t13",0
3.36,"A",0.956,0,5.3,2001,3,16,"2001/3",679.8735517,6055.264059,"20010316.t13",0
2.882,"A",0.956,0,6.43,2001,3,16,"2001/3",679.8692785,6055.764123,"20010316.t13",0
2.407,"A",0.956,0,5.94,2001,3,16,"2001/3",679.8780238,6056.26412,"20010316.t13",0
1.909,"A",0.956,0,6.35,2001,3,16,"2001/3",679.9739273,6056.763825,"20010316.t13",0
1.527,"A",0.956,0,4.03,2001,3,16,"2001/3",679.8663184,6057.261662,"20010316.t13",0
1.158,"A",0.956,8,7,2001,3,16,"2001/3",679.8625364,6057.762192,"20010316.t13",8.36820083682008
0.883,"A",0.956,0,2.14,2001,3,16,"2001/3",679.8991295,6058.263297,"20010316.t13",0
0.501,"A",0.956,0,1.86,2001,3,16,"2001/3",679.8643671,6058.763254,"20010316.t13",0
0.19,"A",0.956,0,1.38,2001,3,16,"2001/3",679.5793593,6059.283427,"20010316.t13",0
0.156,"A",0.721265672,0,0.42,2001,3,16,"2001/3",682.632722,6059.600029,"20010316.t14",0
0.571,"A",0.956,0,1.72,2001,3,16,"2001/3",682.5834876,6059.141873,"20010316.t14",0
0.925,"A",0.956,0,0.78,2001,3,16,"2001/3",682.4597359,6058.646499,"20010316.t14",0
1.06,"A",0.956,0,1.65,2001,3,16,"2001/3",682.3483083,6058.157266,"20010316.t14",0
1.31,"A",0.956,0,3.17,2001,3,16,"2001/3",682.3216347,6057.656169,"20010316.t14",0
1.613,"A",0.956,0,5.26,2001,3,16,"2001/3",682.2151327,6057.166232,"20010316.t14",0
2.03,"A",0.956,0,6.89,2001,3,16,"2001/3",682.1699846,6056.667792,"20010316.t14",0
2.471,"A",0.956,0,5.3,2001,3,16,"2001/3",682.1090878,6056.171229,"20010316.t14",0
2.911,"A",0.956,0,7.38,2001,3,16,"2001/3",681.9948783,6055.682746,"20010316.t14",0
3.387,"A",0.956,0,7.3,2001,3,16,"2001/3",681.9399817,6055.185062,"20010316.t14",0
3.39,"A",0.956,0,6.94,2001,3,16,"2001/3",681.9231987,6054.683619,"20010316.t14",0
2.931,"A",0.956,0,7.19,2001,3,16,"2001/3",681.8285983,6054.191505,"20010316.t14",0
2.459,"A",0.956,8,6.49,2001,3,16,"2001/3",681.7977296,6053.690921,"20010316.t14",8.36820083682008
2.06,"A",0.956,0,5.99,2001,3,16,"2001/3",681.6595755,6053.205537,"20010316.t14",0
1.664,"A",0.956,0,6.49,2001,3,16,"2001/3",681.593063,6052.707126,"20010316.t14",0
1.289,"A",0.956,0,3.44,2001,3,16,"2001/3",681.5903863,6052.204104,"20010316.t14",0
0.947,"A",0.956,0,2.03,2001,3,16,"2001/3",681.6757811,6051.705521,"20010316.t14",0
0.851,"A",0.956,0,3.89,2001,3,16,"2001/3",681.7128581,6051.206855,"20010316.t14",0
1.025,"A",0.956,0,3.92,2001,3,16,"2001/3",681.7496126,6050.708186,"20010316.t14",0
1.368,"A",0.956,8,4.65,2001,3,16,"2001/3",681.7722844,6050.208659,"20010316.t14",8.36820083682008
1.755,"A",0.956,0,4.88,2001,3,16,"2001/3",681.7992256,6049.709106,"20010316.t14",0
2.124,"A",0.956,0,6.24,2001,3,16,"2001/3",681.8727484,6049.213494,"20010316.t14",0
2.531,"A",0.956,64,6.26,2001,3,16,"2001/3",681.891588,6048.713419,"20010316.t14",66.9456066945607
2.956,"A",0.956,29,6.69,2001,3,16,"2001/3",681.908475,6048.213296,"20010316.t14",30.3347280334728
3.369,"A",0.956,0,7.68,2001,3,16,"2001/3",681.9758828,6047.717121,"20010316.t14",0
3.79,"A",0.956,9,8.46,2001,3,16,"2001/3",682.0500926,6047.220922,"20010316.t14",9.4142259414226
4.266,"A",0.956,20,6.8,2001,3,16,"2001/3",682.0262216,6046.718667,"20010316.t14",20.9205020920502
4.719,"A",0.956,79,8.58,2001,3,16,"2001/3",682.078662,6046.220841,"20010316.t14",82.6359832635983
5.188,"A",0.956,45,8.06,2001,3,16,"2001/3",682.1121236,6045.721862,"20010316.t14",47.071129707113
5.673,"A",0.956,0,7.37,2001,3,16,"2001/3",682.1073255,6045.220943,"20010316.t14",0
6.145,"A",0.956,0,8.78,2001,3,16,"2001/3",682.1568237,6044.722883,"20010316.t14",0
6.591,"A",0.956,0,8.97,2001,3,16,"2001/3",682.2127267,6044.225742,"20010316.t14",0
7.011,"A",0.956,0,9.2,2001,3,16,"2001/3",682.292978,6043.726884,"20010316.t14",0
7.511,"A",0.956,0,8.91,2001,3,16,"2001/3",682.1931313,6043.226711,"20010316.t14",0
7.975,"A",0.956,0,10.95,2001,3,16,"2001/3",682.1934919,6042.726176,"20010316.t14",0
8.429,"A",0.956,0,12.08,2001,3,16,"2001/3",682.2196731,6042.226469,"20010316.t14",0
8.895,"A",0.956,0,14.14,2001,3,16,"2001/3",682.230372,6041.726225,"20010316.t14",0
9.378,"A",0.956,0,16.21,2001,3,16,"2001/3",682.1942026,6041.226646,"20010316.t14",0
9.85,"A",0.956,0,16.7,2001,3,16,"2001/3",682.2027893,6040.726423,"20010316.t14",0
10.314,"A",0.956,0,17.93,2001,3,16,"2001/3",682.2472767,6040.226276,"20010316.t14",0
10.805,"A",0.956,0,19.32,2001,3,16,"2001/3",682.203533,6039.726789,"20010316.t14",0
11.298,"A",0.956,0,20.78,2001,3,16,"2001/3",682.1555566,6039.227396,"20010316.t14",0
11.767,"A",0.956,0,19.94,2001,3,16,"2001/3",682.2089582,6038.727045,"20010316.t14",0
12.261,"A",0.956,0,21.15,2001,3,16,"2001/3",682.1649677,6038.227338,"20010316.t14",0
12.742,"A",0.956,0,21.74,2001,3,16,"2001/3",682.1815851,6037.727215,"20010316.t14",0
13.223,"A",0.956,0,21.41,2001,3,16,"2001/3",682.2036077,6037.226879,"20010316.t14",0
13.718,"A",0.956,0,21.48,2001,3,16,"2001/3",682.1654891,6036.727715,"20010316.t14",0
14.206,"A",0.956,0,21.11,2001,3,16,"2001/3",682.1642035,6036.227637,"20010316.t14",0
14.716,"A",0.956,0,21.27,2001,3,16,"2001/3",682.0724985,6035.725701,"20010316.t14",0
15.153,"A",0.956,0,21.35,2001,3,16,"2001/3",682.3098723,6035.227632,"20010316.t14",0
16.029,"A",0.062287224,0,20.52,2001,3,16,"2001/3",684.0217091,6034.099112,"20010316.t15",0
15.765,"A",0.956,0,20.35,2001,3,16,"2001/3",684.0061798,6034.36537,"20010316.t15",0
15.266,"A",0.956,0,20.42,2001,3,16,"2001/3",684.0167215,6034.865511,"20010316.t15",0
14.764,"A",0.956,0,20.61,2001,3,16,"2001/3",684.0654426,6035.365003,"20010316.t15",0
14.271,"A",0.956,0,21.35,2001,3,16,"2001/3",684.0089424,6035.86513,"20010316.t15",0
13.768,"A",0.956,0,21.28,2001,3,16,"2001/3",684.0667163,6036.364882,"20010316.t15",0
13.274,"A",0.956,0,21.61,2001,3,16,"2001/3",684.0274038,6036.864774,"20010316.t15",0
12.776,"A",0.956,0,22.1,2001,3,16,"2001/3",684.0316884,6037.365008,"20010316.t15",0
12.276,"A",0.956,0,21.55,2001,3,16,"2001/3",684.0710058,6037.864423,"20010316.t15",0
11.779,"A",0.956,0,20.76,2001,3,16,"2001/3",684.0611588,6038.364488,"20010316.t15",0
11.281,"A",0.956,0,19.54,2001,3,16,"2001/3",684.0792919,6038.864383,"20010316.t15",0
10.788,"A",0.956,0,19.38,2001,3,16,"2001/3",684.0444415,6039.364681,"20010316.t15",0
10.286,"A",0.956,0,19.18,2001,3,16,"2001/3",684.0909641,6039.863867,"20010316.t15",0
9.788,"A",0.956,0,17.47,2001,3,16,"2001/3",684.1070634,6040.363867,"20010316.t15",0
9.296,"A",0.956,0,16.8,2001,3,16,"2001/3",684.0803056,6040.864019,"20010316.t15",0
8.799,"A",0.956,0,15.34,2001,3,16,"2001/3",684.0926897,6041.364049,"20010316.t15",0
8.297,"A",0.956,8,13.12,2001,3,16,"2001/3",684.1488348,6041.863215,"20010316.t15",8.36820083682008
7.812,"A",0.956,0,11.01,2001,3,16,"2001/3",684.0832996,6042.363748,"20010316.t15",0
7.309,"A",0.956,0,11,2001,3,16,"2001/3",684.150566,6042.862985,"20010316.t15",0
6.823,"A",0.956,0,10.57,2001,3,16,"2001/3",684.1083728,6043.363339,"20010316.t15",0
6.33,"A",0.956,0,10.13,2001,3,16,"2001/3",684.117425,6043.863722,"20010316.t15",0
5.829,"A",0.956,23,9.16,2001,3,16,"2001/3",684.1808062,6044.362015,"20010316.t15",24.0585774058577
5.338,"A",0.956,0,6.78,2001,3,16,"2001/3",684.1825758,6044.863111,"20010316.t15",0
4.863,"A",0.956,52,5.27,2001,3,16,"2001/3",684.1282462,6045.362157,"20010316.t15",54.3933054393305
4.367,"A",0.956,0,6.26,2001,3,16,"2001/3",684.1670685,6045.862858,"20010316.t15",0
3.904,"A",0.956,0,6.34,2001,3,16,"2001/3",684.1033901,6046.361798,"20010316.t15",0
3.413,"A",0.956,0,5.66,2001,3,16,"2001/3",684.1500236,6046.862485,"20010316.t15",0
2.968,"A",0.956,8,5.81,2001,3,16,"2001/3",684.0854302,6047.361491,"20010316.t15",8.36820083682008
2.496,"A",0.956,14,4.98,2001,3,16,"2001/3",684.1084777,6047.861931,"20010316.t15",14.6443514644351
2.028,"A",0.956,16,5.32,2001,3,16,"2001/3",684.1439125,6048.361878,"20010316.t15",16.7364016736402
1.614,"A",0.956,0,5.42,2001,3,16,"2001/3",684.0971761,6048.861504,"20010316.t15",0
1.217,"A",0.956,8,4.59,2001,3,16,"2001/3",684.1002034,6049.36174,"20010316.t15",8.36820083682008
0.84,"A",0.956,0,3.73,2001,3,16,"2001/3",684.1444736,6049.86168,"20010316.t15",0
0.395,"A",0.956,0,2.44,2001,3,16,"2001/3",684.1142816,6050.361492,"20010316.t15",0
0.318,"A",0.956,0,1,2001,3,16,"2001/3",684.0758763,6050.861064,"20010316.t15",0
0.756,"A",0.956,0,4.67,2001,3,16,"2001/3",684.1059147,6051.361423,"20010316.t15",0
1.239,"A",0.956,0,6.14,2001,3,16,"2001/3",684.1230973,6051.861101,"20010316.t15",0
1.726,"A",0.956,6,5.99,2001,3,16,"2001/3",684.1667902,6052.360719,"20010316.t15",6.27615062761506
2.125,"A",0.956,0,6.5,2001,3,16,"2001/3",684.13172,6052.860646,"20010316.t15",0
2.536,"A",0.956,0,6.78,2001,3,16,"2001/3",684.1164993,6053.360827,"20010316.t15",0
2.968,"A",0.956,0,6.82,2001,3,16,"2001/3",684.1531007,6053.860519,"20010316.t15",0
3.432,"A",0.956,0,7.07,2001,3,16,"2001/3",684.2190776,6054.359352,"20010316.t15",0
3.514,"A",0.956,0,7.16,2001,3,16,"2001/3",684.1409871,6054.859996,"20010316.t15",0
3.176,"A",0.956,0,7.39,2001,3,16,"2001/3",684.2564043,6055.359429,"20010316.t15",0
3.038,"A",0.956,0,7.07,2001,3,16,"2001/3",684.1609032,6055.857953,"20010316.t15",0
2.796,"A",0.956,0,7.16,2001,3,16,"2001/3",684.1725251,6056.35852,"20010316.t15",0
2.486,"A",0.956,0,7.32,2001,3,16,"2001/3",684.1791364,6056.859054,"20010316.t15",0
2.224,"A",0.956,0,5.81,2001,3,16,"2001/3",684.1283947,6057.357276,"20010316.t15",0
1.902,"A",0.956,0,4.08,2001,3,16,"2001/3",684.1284655,6057.857678,"20010316.t15",0
1.676,"A",0.956,0,4.8,2001,3,16,"2001/3",684.065397,6058.355447,"20010316.t15",0
1.388,"A",0.956,0,4.56,2001,3,16,"2001/3",684.1273495,6058.858744,"20010316.t15",0
1.116,"A",0.956,0,3.54,2001,3,16,"2001/3",683.9192357,6059.351501,"20010316.t15",0
0.237,"A",0.956,0,2.33,2001,3,16,"2001/3",685.9881446,6058.196439,"20010316.t16",0
0.535,"A",0.956,0,4,2001,3,16,"2001/3",685.9951136,6057.696429,"20010316.t16",0
0.849,"A",0.956,0,5.87,2001,3,16,"2001/3",685.9930796,6057.196518,"20010316.t16",0
1.036,"A",0.956,0,5.24,2001,3,16,"2001/3",685.9807127,6056.696433,"20010316.t16",0
1.248,"A",0.956,0,6.28,2001,3,16,"2001/3",685.9957877,6056.196561,"20010316.t16",0
1.478,"A",0.956,0,7.46,2001,3,16,"2001/3",686.0129821,6055.696679,"20010316.t16",0
1.754,"A",0.956,0,6.31,2001,3,16,"2001/3",685.9964519,6055.196625,"20010316.t16",0
2.052,"A",0.956,0,6.74,2001,3,16,"2001/3",685.974698,6054.696642,"20010316.t16",0
2.344,"A",0.956,0,6.55,2001,3,16,"2001/3",685.9962575,6054.196776,"20010316.t16",0
2.633,"A",0.956,0,6.65,2001,3,16,"2001/3",686.0017812,6053.696792,"20010316.t16",0
2.806,"A",0.956,8,6.58,2001,3,16,"2001/3",685.9990578,6053.196817,"20010316.t16",8.36820083682008
2.585,"A",0.956,8,6.17,2001,3,16,"2001/3",685.990151,6052.696766,"20010316.t16",8.36820083682008
2.086,"A",0.956,0,5.81,2001,3,16,"2001/3",686.0267853,6052.196761,"20010316.t16",0
1.585,"A",0.956,0,5.39,2001,3,16,"2001/3",685.974368,6051.697061,"20010316.t16",0
1.087,"A",0.956,0,0.59,2001,3,16,"2001/3",686.0070736,6051.196979,"20010316.t16",0
0.587,"A",0.956,0,1.03,2001,3,16,"2001/3",685.9928442,6050.697008,"20010316.t16",0
0.1,"A",0.956,0,2.01,2001,3,16,"2001/3",686.0007162,6050.197121,"20010316.t16",0
0.394,"A",0.956,0,3.17,2001,3,16,"2001/3",686.0119283,6049.697161,"20010316.t16",0
0.881,"A",0.956,0,4.27,2001,3,16,"2001/3",685.9776116,6049.196718,"20010316.t16",0
1.383,"A",0.956,6,4.94,2001,3,16,"2001/3",686.0342255,6048.697872,"20010316.t16",6.27615062761506
1.881,"A",0.956,0,4.54,2001,3,16,"2001/3",686.0478923,6048.197589,"20010316.t16",0
2.371,"A",0.956,15,5.52,2001,3,16,"2001/3",685.9995923,6047.697248,"20010316.t16",15.6903765690377
2.871,"A",0.956,23,7.01,2001,3,16,"2001/3",686.0350119,6047.197421,"20010316.t16",24.0585774058577
3.37,"A",0.956,71,7.08,2001,3,16,"2001/3",686.0674485,6046.698404,"20010316.t16",74.2677824267782
3.869,"A",0.956,23,6.83,2001,3,16,"2001/3",686.0892998,6046.198897,"20010316.t16",24.0585774058577
4.368,"A",0.956,16,5.8,2001,3,16,"2001/3",686.1103094,6045.699379,"20010316.t16",16.7364016736402
4.868,"A",0.956,50,7.89,2001,3,16,"2001/3",686.1437341,6045.200356,"20010316.t16",52.3012552301255
5.368,"A",0.956,0,8.81,2001,3,16,"2001/3",686.1892629,6044.702334,"20010316.t16",0
5.868,"A",0.956,14,9.94,2001,3,16,"2001/3",686.2448353,6044.205097,"20010316.t16",14.6443514644351
6.369,"A",0.956,8,10.88,2001,3,16,"2001/3",686.275336,6043.705532,"20010316.t16",8.36820083682008
6.871,"A",0.956,0,11.57,2001,3,16,"2001/3",686.3164912,6043.20479,"20010316.t16",0
7.365,"A",0.956,0,11.89,2001,3,16,"2001/3",686.2658148,6042.704715,"20010316.t16",0
7.858,"A",0.956,0,12.75,2001,3,16,"2001/3",686.2206942,6042.20661,"20010316.t16",0
8.352,"A",0.956,0,12.82,2001,3,16,"2001/3",686.1738276,6041.708107,"20010316.t16",0
8.854,"A",0.956,0,15.28,2001,3,16,"2001/3",686.1932269,6041.207035,"20010316.t16",0
9.348,"A",0.956,0,16.3,2001,3,16,"2001/3",686.1374153,6040.708659,"20010316.t16",0
9.85,"A",0.956,0,16.98,2001,3,16,"2001/3",686.1623491,6040.20766,"20010316.t16",0
10.346,"A",0.956,0,18.07,2001,3,16,"2001/3",686.1203127,6039.708693,"20010316.t16",0
10.841,"A",0.956,0,20.14,2001,3,16,"2001/3",686.0648188,6039.211186,"20010316.t16",0
11.34,"A",0.956,0,21.24,2001,3,16,"2001/3",686.0405481,6038.711347,"20010316.t16",0
11.841,"A",0.956,0,21.97,2001,3,16,"2001/3",686.0554236,6038.210773,"20010316.t16",0
12.338,"A",0.956,0,22.07,2001,3,16,"2001/3",685.9962683,6037.711072,"20010316.t16",0
12.839,"A",0.956,0,21.96,2001,3,16,"2001/3",686.036104,6037.211103,"20010316.t16",0
13.339,"A",0.956,0,21.74,2001,3,16,"2001/3",686.0764522,6036.71217,"20010316.t16",0
13.84,"A",0.956,0,21.6,2001,3,16,"2001/3",686.0990382,6036.211408,"20010316.t16",0
14.337,"A",0.956,0,20.54,2001,3,16,"2001/3",685.9777032,6035.711121,"20010316.t16",0
14.857,"A",0.956,0,20.05,2001,3,16,"2001/3",686.2533914,6035.19954,"20010316.t16",0
15.08,"A",0.756907264,0,20.28,2001,3,16,"2001/3",688.0511268,6035.150083,"20010316.t17",0
14.634,"A",0.956,0,20.24,2001,3,16,"2001/3",688.0560137,6035.601609,"20010316.t17",0
14.133,"A",0.956,0,20.71,2001,3,16,"2001/3",687.9565919,6036.093034,"20010316.t17",0
13.632,"A",0.956,0,21.68,2001,3,16,"2001/3",687.8645668,6036.585709,"20010316.t17",0
13.13,"A",0.956,0,21.81,2001,3,16,"2001/3",687.799554,6037.084059,"20010316.t17",0
12.642,"A",0.956,0,22.02,2001,3,16,"2001/3",687.8597974,6037.587591,"20010316.t17",0
12.14,"A",0.956,0,22,2001,3,16,"2001/3",687.795559,6038.085075,"20010316.t17",0
11.641,"A",0.956,0,21.45,2001,3,16,"2001/3",687.7522472,6038.584095,"20010316.t17",0
11.142,"A",0.956,0,20.83,2001,3,16,"2001/3",687.7334521,6039.086808,"20010316.t17",0
10.667,"A",0.956,0,19.6,2001,3,16,"2001/3",687.8188378,6039.583774,"20010316.t17",0
10.188,"A",0.956,0,18,2001,3,16,"2001/3",687.8758079,6040.081577,"20010316.t17",0
9.691,"A",0.956,0,15.74,2001,3,16,"2001/3",687.8480079,6040.583333,"20010316.t17",0
9.213,"A",0.956,0,15.32,2001,3,16,"2001/3",687.8946516,6041.081723,"20010316.t17",0
8.734,"A",0.956,0,14.9,2001,3,16,"2001/3",687.9288229,6041.580576,"20010316.t17",0
8.254,"A",0.956,0,13.88,2001,3,16,"2001/3",687.9510638,6042.080119,"20010316.t17",0
7.768,"A",0.956,0,12.77,2001,3,16,"2001/3",687.9471299,6042.580877,"20010316.t17",0
7.31,"A",0.956,0,11.89,2001,3,16,"2001/3",688.0208731,6043.077726,"20010316.t17",0
6.83,"A",0.956,0,10.53,2001,3,16,"2001/3",688.0132603,6043.578632,"20010316.t17",0
6.35,"A",0.956,0,9.44,2001,3,16,"2001/3",688.0018496,6044.079702,"20010316.t17",0
5.907,"A",0.956,0,10.02,2001,3,16,"2001/3",688.0701901,6044.576698,"20010316.t17",0
5.447,"A",0.956,0,9.36,2001,3,16,"2001/3",688.0767391,6045.077167,"20010316.t17",0
5.021,"A",0.956,0,8.95,2001,3,16,"2001/3",688.1401694,6045.574762,"20010316.t17",0
4.582,"A",0.956,31,7.51,2001,3,16,"2001/3",688.1519528,6046.075301,"20010316.t17",32.4267782426778
4.139,"A",0.956,4,6.99,2001,3,16,"2001/3",688.132959,6046.575616,"20010316.t17",4.18410041841004
3.691,"A",0.956,9,7.87,2001,3,16,"2001/3",688.0752732,6047.074402,"20010316.t17",9.4142259414226
3.332,"A",0.956,14,7.3,2001,3,16,"2001/3",688.1357497,6047.575426,"20010316.t17",14.6443514644351
2.929,"A",0.956,29,5.51,2001,3,16,"2001/3",688.0759854,6048.074215,"20010316.t17",30.3347280334728
2.626,"A",0.956,0,4.84,2001,3,16,"2001/3",688.0976485,6048.575148,"20010316.t17",0
2.234,"A",0.956,0,4.64,2001,3,16,"2001/3",688.0513622,6049.073715,"20010316.t17",0
1.776,"A",0.956,0,3.4,2001,3,16,"2001/3",688.0034497,6049.572379,"20010316.t17",0
1.307,"A",0.956,0,2.75,2001,3,16,"2001/3",688.0349884,6050.07342,"20010316.t17",0
0.926,"A",0.956,0,1.81,2001,3,16,"2001/3",687.9898359,6050.57234,"20010316.t17",0
0.66,"A",0.956,0,0.85,2001,3,16,"2001/3",687.9907665,6051.072592,"20010316.t17",0
0.678,"A",0.956,0,0.83,2001,3,16,"2001/3",687.9914346,6051.572626,"20010316.t17",0
0.785,"A",0.956,0,2.18,2001,3,16,"2001/3",687.9829754,6052.072464,"20010316.t17",0
0.788,"A",0.956,0,4.73,2001,3,16,"2001/3",687.9943277,6052.572417,"20010316.t17",0
0.907,"A",0.956,0,6.03,2001,3,16,"2001/3",687.9726451,6053.072238,"20010316.t17",0
0.849,"A",0.956,9,5.99,2001,3,16,"2001/3",687.9402179,6053.571781,"20010316.t17",9.4142259414226
0.652,"A",0.956,16,4.52,2001,3,16,"2001/3",687.9818562,6054.072113,"20010316.t17",16.7364016736402
0.533,"A",0.956,0,3.6,2001,3,16,"2001/3",687.9111904,6054.572899,"20010316.t17",0
0.284,"A",0.956,0,2.91,2001,3,16,"2001/3",687.9387633,6055.075948,"20010316.t17",0
0.065,"A",0.376474712,0,1.44,2001,3,16,"2001/3",690.0431042,6051.033115,"20010316.t18",0
0.391,"A",0.956,0,4.16,2001,3,16,"2001/3",690.0047967,6050.680285,"20010316.t18",0
0.8,"A",0.956,0,3.25,2001,3,16,"2001/3",690.0394067,6050.181379,"20010316.t18",0
1.232,"A",0.956,0,4.56,2001,3,16,"2001/3",690.0576395,6049.681462,"20010316.t18",0
1.69,"A",0.956,0,4.89,2001,3,16,"2001/3",690.0496546,6049.18115,"20010316.t18",0
2.143,"A",0.956,0,5.44,2001,3,16,"2001/3",690.0732891,6048.681548,"20010316.t18",0
2.565,"A",0.956,0,6.41,2001,3,16,"2001/3",690.0776896,6048.181391,"20010316.t18",0
2.988,"A",0.956,14,7.85,2001,3,16,"2001/3",690.0448156,6047.681252,"20010316.t18",14.6443514644351
3.387,"A",0.956,41,8.18,2001,3,16,"2001/3",690.1058301,6047.181687,"20010316.t18",42.8870292887029
3.854,"A",0.956,16,7.22,2001,3,16,"2001/3",690.0621296,6046.681773,"20010316.t18",16.7364016736402
4.307,"A",0.956,0,7.27,2001,3,16,"2001/3",690.0518215,6046.18147,"20010316.t18",0
4.743,"A",0.956,0,7.98,2001,3,16,"2001/3",690.0781912,6045.681728,"20010316.t18",0
